instance ASCENT_CANDIDATES BACKBONE_TRIALS BACKTRACKING CANDIDATE_SET_TYPE EXTRA_CANDIDATES EXTRA_CANDIDATE_SET_TYPE GAIN23 GAIN_CRITERION INITIAL_STEP_SIZE INITIAL_TOUR_ALGORITHM KICK_TYPE KICKS MAX_CANDIDATES MOVE_TYPE PATCHING_A PATCHING_C POPULATION_SIZE RESTRICTED_SEARCH SUBGRADIENT SUBSEQUENT_MOVE_TYPE SUBSEQUENT_PATCHING result
122 227 2 YES ALPHA 14 NEAREST-NEIGHBOR YES YES 4 QUICK-BORUVKA 16 1 20 9 11 2 8 YES NO 0 YES 42548267
122 116 1 NO DELAUNAY 3 QUADRANT YES NO 1 QUICK-BORUVKA 9 5 20 5 6 4 264 YES NO 5 NO 32996047
122 148 0 NO QUADRANT 12 QUADRANT YES YES 1 QUICK-BORUVKA 10 5 7 4 3 4 21 YES NO 4 YES 32463004
122 360 5 NO QUADRANT 13 NEAREST-NEIGHBOR YES NO 5 SIERPINSKI 16 4 8 13 18 1 245 NO NO 3 YES 42608451
122 500 5 YES NEAREST-NEIGHBOR 16 NEAREST-NEIGHBOR NO YES 1 WALK 15 5 10 2 3 5 879 NO NO 2 YES 32561401
122 93 0 YES QUADRANT 9 QUADRANT YES YES 2 BORUVKA 17 3 9 17 6 3 399 NO NO 5 NO 37949635
122 306 0 YES ALPHA 0 NEAREST-NEIGHBOR NO NO 5 GREEDY 19 4 7 10 8 3 100 NO NO 2 YES 36950664
122 449 4 YES QUADRANT 2 QUADRANT YES YES 5 SIERPINSKI 14 4 12 19 9 3 109 NO NO 2 YES 42525621
122 283 0 YES ALPHA 13 NEAREST-NEIGHBOR YES NO 2 MOORE 7 2 10 10 19 1 852 NO NO 3 YES 38608436
122 242 3 NO QUADRANT 0 NEAREST-NEIGHBOR NO YES 1 SIERPINSKI 6 1 9 2 10 4 589 YES NO 0 YES 32903056
122 417 0 NO NEAREST-NEIGHBOR 20 NEAREST-NEIGHBOR YES NO 3 MOORE 9 3 15 3 20 3 923 NO NO 3 YES 33657885
122 89 3 NO QUADRANT 0 NEAREST-NEIGHBOR YES NO 1 SIERPINSKI 5 5 17 5 16 2 837 YES NO 6 NO 40628934
122 207 1 NO NEAREST-NEIGHBOR 0 NEAREST-NEIGHBOR NO NO 1 SIERPINSKI 15 2 16 3 13 1 426 NO NO 0 NO 33593155
122 267 0 YES QUADRANT 9 QUADRANT YES YES 5 QUICK-BORUVKA 6 2 13 4 3 4 673 YES NO 6 YES 34896630
122 37 1 YES QUADRANT 8 QUADRANT YES NO 4 SIERPINSKI 10 4 5 4 6 3 604 YES NO 6 YES 34560355
122 466 2 NO ALPHA 8 NEAREST-NEIGHBOR NO NO 4 QUICK-BORUVKA 11 4 14 13 3 1 430 YES NO 3 NO 39779092
122 169 0 YES DELAUNAY 14 NEAREST-NEIGHBOR YES NO 3 WALK 17 4 17 5 10 2 363 NO NO 6 YES 44386508
122 244 3 NO QUADRANT 9 QUADRANT YES YES 1 BORUVKA 4 1 13 15 13 5 159 NO NO 5 NO 38190296
122 387 1 YES QUADRANT 12 QUADRANT YES YES 1 BORUVKA 8 1 3 11 15 3 524 NO NO 3 YES 35685795
122 164 5 NO ALPHA 13 NEAREST-NEIGHBOR YES YES 5 NEAREST-NEIGHBOR 9 1 4 2 9 1 542 NO NO 2 YES 32697773
122 64 1 YES DELAUNAY 19 QUADRANT NO NO 5 GREEDY 19 4 12 2 12 2 879 NO NO 6 NO 37620601
122 400 0 NO NEAREST-NEIGHBOR 8 QUADRANT NO YES 4 NEAREST-NEIGHBOR 13 1 16 13 16 5 801 NO NO 3 YES 41262774
122 139 1 YES QUADRANT 1 NEAREST-NEIGHBOR NO YES 1 QUICK-BORUVKA 13 2 13 19 5 4 990 NO NO 4 YES 37927134
122 160 5 YES DELAUNAY 5 QUADRANT NO NO 4 SIERPINSKI 9 5 18 20 19 3 847 NO NO 5 NO 42383140
122 138 0 NO DELAUNAY 13 QUADRANT YES NO 5 BORUVKA 9 5 19 16 4 4 231 YES NO 2 NO 38928432
122 209 1 NO DELAUNAY 8 QUADRANT YES NO 3 MOORE 13 1 19 11 3 1 797 YES NO 5 NO 43541475
122 44 2 NO DELAUNAY 18 QUADRANT YES YES 1 GREEDY 10 2 3 13 13 5 638 YES NO 4 YES 37906361
122 228 4 YES NEAREST-NEIGHBOR 4 QUADRANT NO YES 2 WALK 13 3 9 14 12 2 139 NO NO 5 NO 142327051
122 183 3 YES ALPHA 17 QUADRANT NO YES 3 QUICK-BORUVKA 11 3 12 6 3 4 508 YES NO 2 NO 32969931
122 258 0 NO DELAUNAY 17 QUADRANT NO YES 3 QUICK-BORUVKA 17 2 20 7 4 2 132 YES NO 0 NO 35546244
122 459 5 YES DELAUNAY 16 QUADRANT NO YES 1 GREEDY 8 1 20 15 18 2 416 NO NO 3 YES 38771178
122 304 4 YES DELAUNAY 4 NEAREST-NEIGHBOR NO YES 2 WALK 10 5 20 14 14 5 346 NO NO 3 YES 68127005
122 161 4 NO ALPHA 4 QUADRANT NO NO 4 MOORE 7 3 15 3 6 2 761 NO NO 4 NO 33032131
122 350 1 NO QUADRANT 16 NEAREST-NEIGHBOR NO NO 5 QUICK-BORUVKA 15 2 10 2 18 2 244 YES NO 5 NO 33454823
122 140 0 YES QUADRANT 13 NEAREST-NEIGHBOR NO NO 4 BORUVKA 4 2 14 20 17 5 140 NO NO 0 YES 38323073
122 220 3 YES DELAUNAY 3 NEAREST-NEIGHBOR NO YES 5 QUICK-BORUVKA 13 5 7 3 14 3 858 YES NO 0 NO 32523903
122 313 5 YES NEAREST-NEIGHBOR 7 QUADRANT YES YES 5 GREEDY 12 5 16 16 6 2 984 YES NO 5 YES 37958602
122 231 0 YES NEAREST-NEIGHBOR 3 NEAREST-NEIGHBOR NO YES 1 QUICK-BORUVKA 17 2 12 19 11 3 589 NO NO 0 NO 38173169
122 339 4 YES QUADRANT 1 QUADRANT YES NO 3 NEAREST-NEIGHBOR 8 5 11 4 6 2 360 NO NO 6 YES 35639480
122 488 3 YES ALPHA 13 NEAREST-NEIGHBOR NO YES 5 QUICK-BORUVKA 9 3 10 11 13 3 901 NO NO 4 NO 36068178
122 232 3 YES ALPHA 20 QUADRANT NO YES 3 MOORE 10 5 17 15 16 3 659 YES NO 2 NO 42550214
122 125 5 YES DELAUNAY 19 QUADRANT YES NO 1 BORUVKA 9 4 9 14 19 3 799 NO NO 5 NO 37115993
122 405 2 NO DELAUNAY 16 NEAREST-NEIGHBOR NO NO 4 SIERPINSKI 14 5 8 20 2 3 401 YES NO 4 NO 42738782
122 283 2 YES NEAREST-NEIGHBOR 7 QUADRANT NO YES 5 BORUVKA 5 5 17 20 8 4 728 NO NO 2 NO 37833282
122 466 3 YES DELAUNAY 7 NEAREST-NEIGHBOR YES YES 5 QUICK-BORUVKA 17 1 11 18 15 1 305 YES NO 3 NO 39380847
122 242 4 YES ALPHA 14 NEAREST-NEIGHBOR NO NO 5 SIERPINSKI 14 1 16 13 17 4 717 YES NO 4 YES 38599895
122 26 5 YES NEAREST-NEIGHBOR 3 NEAREST-NEIGHBOR NO NO 1 MOORE 17 3 4 17 19 3 303 NO NO 0 NO 43091071
122 73 4 YES DELAUNAY 9 NEAREST-NEIGHBOR NO NO 2 QUICK-BORUVKA 4 1 18 20 11 5 513 NO NO 0 YES 41287758
122 359 5 NO QUADRANT 12 NEAREST-NEIGHBOR YES NO 2 NEAREST-NEIGHBOR 17 4 11 13 2 4 774 NO NO 2 NO 42905901
122 58 5 NO DELAUNAY 12 NEAREST-NEIGHBOR NO YES 2 MOORE 20 2 12 7 3 3 838 YES NO 2 YES 32880336
122 454 0 YES NEAREST-NEIGHBOR 7 QUADRANT YES YES 2 QUICK-BORUVKA 10 3 17 14 3 5 606 YES NO 4 NO 38035974
122 65 0 YES ALPHA 3 QUADRANT NO NO 3 MOORE 13 4 11 12 3 1 177 NO NO 3 NO 42317043
122 478 2 YES QUADRANT 13 QUADRANT YES YES 5 QUICK-BORUVKA 7 3 3 12 16 2 528 YES NO 4 NO 48698178
122 334 5 NO DELAUNAY 15 QUADRANT NO NO 2 NEAREST-NEIGHBOR 15 5 8 8 15 3 686 YES NO 3 NO 42544128
122 240 4 YES ALPHA 6 NEAREST-NEIGHBOR NO NO 4 QUICK-BORUVKA 6 1 12 4 13 1 132 NO NO 2 NO 35343232
122 385 0 NO DELAUNAY 9 QUADRANT NO NO 1 NEAREST-NEIGHBOR 10 5 7 7 6 4 765 YES NO 0 NO 34549304
122 322 0 YES ALPHA 5 NEAREST-NEIGHBOR NO NO 1 NEAREST-NEIGHBOR 8 4 4 18 15 5 653 YES NO 4 NO 41958899
122 389 2 NO NEAREST-NEIGHBOR 12 NEAREST-NEIGHBOR NO NO 5 NEAREST-NEIGHBOR 14 3 17 20 20 3 360 NO NO 3 NO 39791582
122 151 5 YES QUADRANT 6 QUADRANT NO YES 1 WALK 16 3 14 14 6 2 404 YES NO 0 YES 112287264
122 467 3 YES DELAUNAY 9 QUADRANT NO NO 4 SIERPINSKI 6 3 5 14 4 4 665 YES NO 3 NO 35141684
122 365 4 NO DELAUNAY 4 QUADRANT YES YES 5 NEAREST-NEIGHBOR 4 2 4 16 6 5 911 YES NO 3 YES 38573691
122 156 1 YES QUADRANT 19 NEAREST-NEIGHBOR YES YES 1 WALK 9 5 3 7 7 1 345 NO NO 4 NO 73712155
122 489 1 YES DELAUNAY 7 QUADRANT YES NO 2 BORUVKA 15 4 15 17 11 1 999 NO NO 4 NO 38401716
122 86 5 NO NEAREST-NEIGHBOR 2 NEAREST-NEIGHBOR YES NO 3 GREEDY 20 1 11 19 6 3 461 NO NO 2 YES 38250027
122 204 4 YES QUADRANT 3 NEAREST-NEIGHBOR NO NO 5 MOORE 17 4 4 16 4 3 726 NO NO 4 YES 37083125
122 489 4 NO NEAREST-NEIGHBOR 5 QUADRANT YES NO 3 SIERPINSKI 17 2 9 15 18 1 926 YES NO 0 NO 42495983
122 85 3 NO QUADRANT 11 NEAREST-NEIGHBOR YES YES 1 QUICK-BORUVKA 18 3 15 11 2 4 926 NO NO 4 NO 37770874
122 368 5 NO DELAUNAY 8 NEAREST-NEIGHBOR NO NO 3 SIERPINSKI 19 3 4 2 13 3 877 NO NO 4 YES 33188651
122 257 1 NO ALPHA 7 NEAREST-NEIGHBOR YES NO 1 MOORE 7 2 19 6 7 3 969 YES NO 2 YES 33443455
122 230 5 YES QUADRANT 11 QUADRANT YES NO 4 GREEDY 6 4 6 3 5 3 325 YES NO 0 NO 34446277
122 271 0 YES ALPHA 12 QUADRANT YES YES 4 MOORE 17 2 16 14 7 4 888 YES NO 2 NO 39946616
122 323 3 YES QUADRANT 6 NEAREST-NEIGHBOR YES NO 3 QUICK-BORUVKA 5 4 20 12 3 5 296 NO NO 2 NO 37735174
122 180 5 YES QUADRANT 2 QUADRANT YES NO 3 NEAREST-NEIGHBOR 15 1 16 2 19 4 550 NO NO 6 NO 37669488
122 218 2 NO QUADRANT 1 NEAREST-NEIGHBOR YES YES 2 MOORE 11 1 20 7 18 1 150 YES NO 5 YES 33705619
122 423 0 YES NEAREST-NEIGHBOR 13 NEAREST-NEIGHBOR YES YES 4 QUICK-BORUVKA 13 4 16 4 20 2 22 YES NO 4 YES 32484318
122 270 4 YES DELAUNAY 19 NEAREST-NEIGHBOR NO YES 1 GREEDY 17 5 5 4 8 3 432 NO NO 5 YES 34088085
122 55 5 YES NEAREST-NEIGHBOR 17 QUADRANT YES YES 1 BORUVKA 4 4 13 18 11 3 111 YES NO 4 NO 38259070
122 443 1 YES DELAUNAY 18 NEAREST-NEIGHBOR YES YES 2 BORUVKA 13 1 14 10 13 1 888 NO NO 4 YES 38333842
122 285 0 YES QUADRANT 1 QUADRANT YES YES 5 MOORE 15 3 11 4 11 4 297 NO NO 3 YES 32483067
122 476 5 NO QUADRANT 18 NEAREST-NEIGHBOR NO YES 2 SIERPINSKI 15 5 8 5 13 3 338 NO NO 2 NO 32734323
122 48 5 YES NEAREST-NEIGHBOR 10 QUADRANT NO NO 4 SIERPINSKI 10 1 7 5 7 5 489 YES NO 3 NO 34829478
122 105 0 YES NEAREST-NEIGHBOR 5 NEAREST-NEIGHBOR YES YES 5 SIERPINSKI 8 2 15 20 20 5 974 NO NO 0 YES 42601340
122 389 4 NO NEAREST-NEIGHBOR 12 QUADRANT NO NO 4 WALK 19 3 18 9 16 3 352 YES NO 6 YES 41980348
122 154 2 YES QUADRANT 3 NEAREST-NEIGHBOR YES YES 4 WALK 16 1 11 7 10 4 141 YES NO 6 YES 33146141
122 193 0 YES NEAREST-NEIGHBOR 2 QUADRANT NO YES 4 NEAREST-NEIGHBOR 6 2 5 3 2 5 47 NO NO 4 NO 32485787
122 149 5 NO ALPHA 19 NEAREST-NEIGHBOR NO YES 2 BORUVKA 18 2 15 9 12 2 497 YES NO 6 NO 33571305
122 316 5 YES NEAREST-NEIGHBOR 13 QUADRANT NO NO 5 GREEDY 20 4 16 4 2 4 806 YES NO 5 NO 34119208
122 419 3 YES DELAUNAY 8 QUADRANT NO NO 2 QUICK-BORUVKA 6 1 18 19 16 1 558 YES NO 0 NO 42767007
122 455 4 NO DELAUNAY 16 QUADRANT NO NO 4 BORUVKA 11 3 17 19 3 2 787 YES NO 0 NO 39414326
122 73 0 YES NEAREST-NEIGHBOR 8 QUADRANT NO YES 2 MOORE 7 2 18 2 16 2 190 NO NO 4 NO 32431764
122 99 1 NO NEAREST-NEIGHBOR 19 QUADRANT YES YES 1 SIERPINSKI 12 2 9 11 9 5 15 YES NO 4 NO 42170629
122 453 3 NO NEAREST-NEIGHBOR 18 QUADRANT YES YES 2 MOORE 16 2 16 5 18 1 559 YES NO 4 YES 32479539
122 346 0 NO DELAUNAY 6 NEAREST-NEIGHBOR YES NO 3 MOORE 5 4 4 12 11 2 666 YES NO 5 YES 42000897
122 233 1 NO DELAUNAY 11 NEAREST-NEIGHBOR NO YES 2 MOORE 13 4 7 2 17 4 437 NO NO 3 YES 32572902
122 259 5 NO ALPHA 0 QUADRANT NO YES 2 NEAREST-NEIGHBOR 15 4 12 20 12 4 781 YES NO 6 YES 39803637
122 140 4 NO DELAUNAY 1 NEAREST-NEIGHBOR NO YES 2 NEAREST-NEIGHBOR 16 3 9 18 5 1 540 NO NO 0 NO 41463838
122 149 5 NO QUADRANT 3 QUADRANT YES YES 1 MOORE 17 3 18 16 15 5 570 NO NO 4 YES 43535598
122 464 1 YES ALPHA 12 NEAREST-NEIGHBOR YES NO 3 QUICK-BORUVKA 6 1 19 17 20 1 554 YES NO 0 YES 45228690
122 479 3 NO DELAUNAY 4 NEAREST-NEIGHBOR YES NO 4 WALK 6 1 3 10 2 2 352 YES NO 3 YES 33217360
122 493 5 NO QUADRANT 10 NEAREST-NEIGHBOR YES YES 5 QUICK-BORUVKA 8 3 16 4 3 3 480 NO NO 0 NO 32465006
122 214 4 NO NEAREST-NEIGHBOR 2 NEAREST-NEIGHBOR NO NO 1 MOORE 19 5 11 20 10 1 53 NO NO 0 NO 43871258
122 64 1 NO ALPHA 13 QUADRANT NO YES 4 MOORE 4 2 18 16 18 2 949 YES NO 5 YES 43291920
122 48 3 YES NEAREST-NEIGHBOR 0 QUADRANT NO YES 3 GREEDY 19 1 8 20 15 5 441 NO NO 2 YES 38194999
122 442 1 NO ALPHA 19 QUADRANT NO NO 3 GREEDY 17 3 4 19 20 1 998 NO NO 0 YES 38370646
122 424 1 YES QUADRANT 16 QUADRANT YES YES 5 SIERPINSKI 9 2 10 8 3 4 54 NO NO 3 NO 35142811
122 206 4 YES NEAREST-NEIGHBOR 18 QUADRANT YES NO 4 GREEDY 20 3 7 6 19 2 579 YES NO 2 NO 36117458
122 492 4 YES NEAREST-NEIGHBOR 17 QUADRANT NO YES 3 SIERPINSKI 14 4 20 20 15 5 19 NO NO 3 YES 42455960
122 122 0 YES QUADRANT 19 NEAREST-NEIGHBOR YES YES 1 QUICK-BORUVKA 6 4 4 18 12 3 229 NO NO 0 YES 37957307
122 160 2 NO DELAUNAY 19 NEAREST-NEIGHBOR YES NO 5 NEAREST-NEIGHBOR 8 5 12 13 3 1 586 YES NO 4 NO 44131448
122 296 5 YES ALPHA 0 QUADRANT YES NO 1 NEAREST-NEIGHBOR 10 5 20 8 7 4 273 YES NO 0 YES 39677058
122 301 4 YES DELAUNAY 2 QUADRANT NO NO 4 QUICK-BORUVKA 10 2 12 5 13 4 616 YES NO 6 NO 36044341
122 96 1 NO ALPHA 3 QUADRANT YES NO 3 SIERPINSKI 14 4 15 3 19 4 207 NO NO 0 YES 32570341
122 228 3 NO NEAREST-NEIGHBOR 19 NEAREST-NEIGHBOR YES YES 1 NEAREST-NEIGHBOR 4 2 3 20 20 1 121 NO NO 0 YES 39974966
122 221 1 NO ALPHA 2 QUADRANT YES NO 5 SIERPINSKI 15 4 6 11 2 1 920 YES NO 4 NO 41026043
122 241 3 YES QUADRANT 13 QUADRANT YES NO 4 WALK 17 3 8 13 14 2 742 NO NO 0 NO 109645015
122 305 1 NO DELAUNAY 11 NEAREST-NEIGHBOR NO YES 1 GREEDY 19 4 19 2 20 2 710 YES NO 0 YES 32849756
122 390 0 YES NEAREST-NEIGHBOR 12 NEAREST-NEIGHBOR YES YES 2 QUICK-BORUVKA 19 3 10 4 7 1 448 YES NO 5 YES 32513615
122 496 5 YES NEAREST-NEIGHBOR 12 QUADRANT YES NO 4 SIERPINSKI 10 2 8 15 3 3 478 YES NO 0 NO 42562651
122 246 5 YES ALPHA 11 QUADRANT NO YES 3 WALK 17 4 7 13 10 3 237 YES NO 3 NO 68282487
122 289 3 NO DELAUNAY 5 NEAREST-NEIGHBOR NO YES 3 NEAREST-NEIGHBOR 13 2 4 4 5 2 312 YES NO 5 YES 32467455
122 292 2 NO ALPHA 3 NEAREST-NEIGHBOR YES NO 5 MOORE 11 5 6 10 17 1 485 YES NO 5 YES 41391309
122 224 4 YES QUADRANT 15 QUADRANT YES YES 3 QUICK-BORUVKA 11 2 17 5 14 2 59 YES NO 0 NO 32545966
122 335 3 YES ALPHA 8 QUADRANT YES NO 2 SIERPINSKI 16 2 8 13 9 5 545 YES NO 0 NO 42719954
122 206 4 YES ALPHA 7 QUADRANT NO YES 2 MOORE 17 5 7 12 6 4 515 YES NO 5 YES 34509789
122 70 2 YES QUADRANT 20 NEAREST-NEIGHBOR YES YES 3 SIERPINSKI 14 3 5 11 7 3 388 YES NO 2 NO 41259996
122 471 3 NO QUADRANT 18 NEAREST-NEIGHBOR YES NO 4 NEAREST-NEIGHBOR 18 4 4 17 19 2 530 NO NO 4 YES 39189767
122 469 5 NO NEAREST-NEIGHBOR 6 QUADRANT YES NO 5 MOORE 18 3 12 6 18 2 251 NO NO 3 NO 36257344
122 135 5 NO NEAREST-NEIGHBOR 7 QUADRANT YES YES 4 NEAREST-NEIGHBOR 18 5 3 12 6 4 674 NO NO 2 YES 35883299
122 271 3 NO QUADRANT 11 NEAREST-NEIGHBOR YES NO 5 NEAREST-NEIGHBOR 5 3 18 8 7 1 593 NO NO 6 NO 40627075
122 375 0 NO ALPHA 6 NEAREST-NEIGHBOR YES NO 4 MOORE 12 5 10 2 8 3 316 YES NO 4 NO 32891035
122 27 4 YES QUADRANT 20 QUADRANT YES NO 3 SIERPINSKI 16 5 4 3 13 3 855 YES NO 4 NO 34571386
122 72 1 YES NEAREST-NEIGHBOR 11 QUADRANT NO NO 2 MOORE 16 1 11 14 20 5 797 NO NO 4 NO 41734645
122 59 2 YES NEAREST-NEIGHBOR 13 QUADRANT NO YES 5 BORUVKA 9 3 9 13 4 4 422 YES NO 2 YES 38302710
122 383 4 YES NEAREST-NEIGHBOR 2 QUADRANT NO NO 1 QUICK-BORUVKA 16 5 5 15 6 3 253 NO NO 5 NO 39926819
122 186 2 NO QUADRANT 2 QUADRANT YES YES 2 NEAREST-NEIGHBOR 9 4 14 20 14 4 878 NO NO 6 NO 41457360
122 155 2 YES QUADRANT 17 QUADRANT YES YES 3 MOORE 7 3 15 3 15 5 311 NO NO 5 YES 34153574
122 67 0 NO QUADRANT 2 QUADRANT NO YES 3 GREEDY 10 1 20 17 18 2 115 YES NO 2 YES 37787982
122 319 0 NO NEAREST-NEIGHBOR 4 NEAREST-NEIGHBOR NO NO 1 QUICK-BORUVKA 18 1 18 14 15 1 106 YES NO 0 NO 37926761
122 446 4 YES DELAUNAY 20 QUADRANT YES YES 4 NEAREST-NEIGHBOR 10 2 13 17 8 1 770 YES NO 6 YES 47007221
122 339 1 YES DELAUNAY 10 NEAREST-NEIGHBOR NO NO 5 WALK 5 2 15 2 15 2 705 YES NO 6 YES 34859263
122 244 4 YES NEAREST-NEIGHBOR 8 QUADRANT YES NO 5 BORUVKA 5 3 10 20 2 1 586 NO NO 0 NO 38014099
122 407 0 YES NEAREST-NEIGHBOR 12 NEAREST-NEIGHBOR YES NO 1 WALK 4 4 16 12 20 5 434 NO NO 0 YES 94600284
122 368 4 NO QUADRANT 4 NEAREST-NEIGHBOR YES YES 1 SIERPINSKI 10 4 15 19 20 5 111 NO NO 0 YES 42669689
122 123 1 NO NEAREST-NEIGHBOR 3 QUADRANT YES NO 3 BORUVKA 19 1 8 17 5 1 184 NO NO 5 NO 38124474
122 466 2 NO QUADRANT 18 QUADRANT YES YES 3 SIERPINSKI 7 1 14 8 5 2 249 NO NO 5 NO 32799484
122 103 0 YES NEAREST-NEIGHBOR 14 NEAREST-NEIGHBOR YES NO 3 BORUVKA 6 3 13 16 13 3 526 YES NO 6 NO 37087107
122 184 1 NO DELAUNAY 14 QUADRANT YES NO 4 QUICK-BORUVKA 6 2 18 5 9 4 446 NO NO 5 YES 34081421
122 273 3 NO QUADRANT 15 QUADRANT NO NO 4 NEAREST-NEIGHBOR 5 5 5 18 5 4 387 NO NO 3 NO 41907358
122 228 3 NO NEAREST-NEIGHBOR 18 NEAREST-NEIGHBOR YES YES 5 BORUVKA 8 5 11 11 15 4 87 NO NO 0 NO 36466020
122 77 0 YES ALPHA 13 QUADRANT NO NO 3 SIERPINSKI 18 3 13 20 20 3 775 YES NO 0 YES 42741373
122 303 1 NO NEAREST-NEIGHBOR 3 QUADRANT NO YES 4 WALK 18 2 11 13 18 4 162 YES NO 6 NO 55844658
122 92 1 NO QUADRANT 8 NEAREST-NEIGHBOR YES YES 3 NEAREST-NEIGHBOR 11 4 5 20 6 4 55 YES NO 4 NO 40813249
122 464 4 YES QUADRANT 19 NEAREST-NEIGHBOR NO YES 5 MOORE 13 1 5 9 19 2 765 YES NO 4 NO 42118621
122 291 3 YES DELAUNAY 9 QUADRANT NO YES 4 WALK 9 2 18 13 7 2 298 YES NO 2 YES 74721106
122 204 5 YES DELAUNAY 14 NEAREST-NEIGHBOR NO NO 3 GREEDY 6 4 10 9 6 4 603 YES NO 2 NO 36616921
122 454 4 NO ALPHA 0 QUADRANT NO NO 4 NEAREST-NEIGHBOR 18 5 9 7 2 5 282 NO NO 0 NO 35557818
122 493 5 NO NEAREST-NEIGHBOR 14 NEAREST-NEIGHBOR NO NO 5 NEAREST-NEIGHBOR 18 2 8 10 4 2 794 YES NO 6 NO 38570685
122 475 5 NO DELAUNAY 11 QUADRANT YES NO 5 MOORE 18 3 3 5 13 2 270 NO NO 2 NO 33481542
122 145 4 YES ALPHA 5 QUADRANT NO NO 5 BORUVKA 18 1 5 4 17 1 515 NO NO 6 NO 33651603
122 476 3 NO QUADRANT 5 QUADRANT YES NO 4 WALK 9 1 15 10 4 2 680 YES NO 3 YES 95760445
122 63 4 NO ALPHA 9 NEAREST-NEIGHBOR NO YES 3 GREEDY 4 4 13 20 8 5 356 NO NO 0 YES 38225266
122 279 2 NO NEAREST-NEIGHBOR 19 QUADRANT YES YES 5 MOORE 15 5 7 18 11 4 469 YES NO 3 YES 43832283
122 391 5 NO QUADRANT 12 QUADRANT NO YES 4 MOORE 11 4 6 5 16 1 282 NO NO 3 NO 32582283
122 486 3 NO DELAUNAY 12 QUADRANT YES NO 5 WALK 15 5 11 6 10 4 551 YES NO 0 NO 34464045
122 171 4 NO ALPHA 13 NEAREST-NEIGHBOR NO YES 2 NEAREST-NEIGHBOR 14 4 12 8 16 4 97 YES NO 6 NO 37248194
122 236 3 NO ALPHA 17 QUADRANT YES YES 2 WALK 16 4 9 2 11 3 125 NO NO 0 NO 32639298
122 40 2 NO ALPHA 1 QUADRANT YES NO 5 SIERPINSKI 7 2 4 18 7 2 995 NO NO 0 YES 42264028
122 359 0 YES DELAUNAY 16 NEAREST-NEIGHBOR NO NO 5 MOORE 13 4 6 15 16 3 843 NO NO 4 YES 41760750
122 360 3 NO ALPHA 2 NEAREST-NEIGHBOR YES NO 2 NEAREST-NEIGHBOR 13 5 20 15 12 1 505 NO NO 0 NO 40343903
122 153 4 YES ALPHA 10 QUADRANT YES NO 1 WALK 4 5 18 10 6 3 964 NO NO 2 YES 37374197
122 383 2 YES NEAREST-NEIGHBOR 5 QUADRANT NO NO 1 QUICK-BORUVKA 20 2 6 18 10 5 210 YES NO 4 NO 38118310
122 120 2 YES ALPHA 1 NEAREST-NEIGHBOR YES YES 2 QUICK-BORUVKA 14 5 13 8 7 4 745 YES NO 3 NO 32544939
122 450 1 YES QUADRANT 14 NEAREST-NEIGHBOR NO YES 3 BORUVKA 9 1 15 9 6 2 299 YES NO 0 YES 35340410
122 338 1 YES NEAREST-NEIGHBOR 20 QUADRANT YES NO 2 MOORE 16 3 18 8 6 3 618 NO NO 5 NO 37725126
122 307 1 NO NEAREST-NEIGHBOR 6 NEAREST-NEIGHBOR NO YES 1 GREEDY 18 2 17 8 12 2 986 YES NO 0 NO 36364691
122 195 4 NO ALPHA 2 QUADRANT YES NO 3 BORUVKA 8 5 6 19 5 4 354 NO NO 2 NO 37980334
122 351 3 NO NEAREST-NEIGHBOR 6 NEAREST-NEIGHBOR YES NO 3 NEAREST-NEIGHBOR 5 3 7 13 20 1 942 NO NO 5 NO 41777173
122 188 4 NO DELAUNAY 6 NEAREST-NEIGHBOR YES YES 3 SIERPINSKI 18 1 4 11 16 2 771 YES NO 6 YES 34378828
122 120 1 NO ALPHA 17 QUADRANT YES NO 2 BORUVKA 10 4 10 17 12 1 95 YES NO 0 NO 38922207
122 189 2 NO QUADRANT 14 QUADRANT NO NO 3 BORUVKA 20 4 7 12 18 1 552 NO NO 6 NO 38843321
122 159 1 NO NEAREST-NEIGHBOR 19 NEAREST-NEIGHBOR YES NO 2 NEAREST-NEIGHBOR 4 4 12 12 19 2 564 NO NO 6 YES 39810267
122 315 0 NO ALPHA 10 QUADRANT NO YES 2 NEAREST-NEIGHBOR 13 4 18 19 7 1 83 YES NO 5 YES 47335496
122 348 0 YES DELAUNAY 13 QUADRANT YES YES 3 BORUVKA 17 1 13 19 10 4 441 YES NO 5 YES 38893700
122 418 0 YES QUADRANT 1 NEAREST-NEIGHBOR YES YES 5 WALK 19 2 11 16 8 1 640 NO NO 6 NO 123214946
122 79 0 YES QUADRANT 4 NEAREST-NEIGHBOR YES NO 1 BORUVKA 15 5 17 14 13 3 88 NO NO 3 NO 36748694
122 298 2 YES NEAREST-NEIGHBOR 13 QUADRANT YES NO 1 NEAREST-NEIGHBOR 19 2 4 10 12 1 453 NO NO 5 NO 41387186
122 402 4 YES QUADRANT 14 NEAREST-NEIGHBOR YES NO 1 BORUVKA 16 4 4 5 18 3 300 NO NO 3 NO 34081983
122 394 4 YES NEAREST-NEIGHBOR 8 NEAREST-NEIGHBOR NO NO 3 NEAREST-NEIGHBOR 10 1 18 10 19 4 885 NO NO 4 NO 39169634
122 199 3 NO DELAUNAY 4 NEAREST-NEIGHBOR NO YES 3 MOORE 14 5 14 12 8 5 912 NO NO 6 NO 39409521
